E=35 keV
  Dst > -20 nT
        2,           0,         832,        1881,        1661,        1834,        2058,        1704,        1031,         609,         371,         221,         146,         112,         300,         605,        1205,        1904,        2306,        2709,        3642,        4465,        4747,        5065,        5388,        5913,        7368
        4,           0,         995,        2044,        1651,        1991,        1989,        1259,         398,         150,         198,         323,         429,         432,         696,         959,        1095,        1484,        1860,        2430,        3284,        3905,        4416,        5089,        5835,        7192,        9954
        6,           0,         880,        2780,        2186,        2255,        2465,        1743,         787,         314,          93,          73,          78,          83,         248,         548,        1077,        1562,        1965,        2490,        3475,        4543,        5389,        6878,        8834,       12884,       12750
        8,           0,         629,        2653,        2899,        3077,        2675,        1476,         384,         153,         162,         193,         252,         289,         391,         597,        1028,        1423,        1918,        2727,        4036,        5445,        6536,        8317,       11961,       17123,        6215
       10,           0,         828,        2624,        2169,        2400,        2467,        1818,         939,         391,         329,         328,         324,         348,         526,         754,        1220,        1691,        2159,        2682,        3949,        5470,        6702,        8921,       14104,       19705,         668
       12,           0,         981,        2481,        2066,        2280,        1993,        1315,         507,         450,         442,         494,         521,         586,         737,         942,        1247,        1789,        2465,        2993,        4167,        5717,        7434,        9881,       15231,       20449,         250
       14,           0,        1067,        2191,        1739,        2301,        1919,        1261,         366,         115,         108,         204,         299,         379,         626,         988,        1444,        1886,        2314,        2713,        4153,        6016,        7635,        9912,       16231,       19763,         527
       16,           0,         858,        2672,        1872,        1732,        1743,        1555,        1028,         500,         278,         217,         230,         216,         306,         475,         706,        1080,        1598,        2181,        3467,        5139,        6458,        8014,       11812,       16602,        3844
       18,           0,         603,        1679,        1953,        2614,        2452,        1434,         473,         271,         332,         371,         448,         577,         926,        1202,        1466,        1690,        1977,        2155,        2635,        3223,        3731,        4381,        5529,        9160,        7029
       20,           0,         535,        1956,        1945,        2057,        2474,        1740,         920,         643,         513,         458,         405,         306,         467,         728,        1055,        1387,        1563,        1767,        2156,        2450,        2550,        2945,        3468,        4380,        6527
       22,           0,         691,        2173,        2082,        2372,        2171,        1358,         395,         147,         147,         269,         324,         341,         509,         800,        1119,        1463,        1793,        2100,        2732,        3544,        3889,        4133,        4324,        4945,        6361
  -50 nT < Dst < -20 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,         104,         343,         429,         395,         290,         139,          52,          28,          37,          59,          76,          74,         115,         160,         214,         236,         241,         249,         404,         545,         622,         671,         748,         902,        1224
        2,           0,         204,         448,         291,         241,         330,         265,         191,         124,         121,          94,         112,          76,         130,         242,         359,         471,         551,         577,         624,         745,         794,         806,         832,         835,         717
        4,           0,          92,         232,         370,         476,         441,         153,          65,          65,          73,         133,         169,         186,         265,         262,         231,         265,         271,         265,         381,         440,         380,         413,         598,        1207,        2201
        6,           0,         129,         254,         260,         304,         235,         145,          88,          45,          27,          82,         119,          83,         116,         235,         278,         359,         437,         553,         778,         993,        1092,        1198,        1347,        1666,        2009
        8,           0,         185,         442,         187,         112,          64,          36,          15,           3,           0,          13,          27,          58,         139,         228,         363,         456,         495,         535,         770,        1010,        1134,        1432,        2055,        2844,         974
       10,           0,          77,         270,         314,         340,         210,          52,          31,          11,           4,          26,          34,          30,          81,         110,         157,         223,         302,         365,         531,         812,        1253,        1815,        3105,        4566,         420
       12,           0,          63,         185,         242,         283,         298,         230,          78,          22,          49,          87,         110,         108,         124,         185,         256,         341,         416,         467,         594,         772,         770,         839,        1225,        2089,           5
       14,           0,          64,         274,         244,         320,         260,         134,          74,          89,          76,         116,         115,         122,         254,         305,         287,         348,         361,         378,         493,         615,         493,         406,         423,         901,          44
       16,           0,          91,         380,         299,         296,         341,         272,         163,          81,          54,          43,          36,          33,          43,          75,         109,         145,         171,         247,         400,         523,         682,         885,        1157,        2409,        1146
       18,           0,         107,         288,         328,         322,         182,          71,           9,          62,          94,         118,         132,         118,         157,         211,         268,         311,         310,         299,         361,         463,         558,         757,        1061,        1650,        1166
       20,           0,          32,         161,          73,         114,         105,          63,          94,          89,         119,         142,         138,         105,         189,         243,         229,         263,         328,         389,         423,         422,         487,         519,         454,         448,         493
       22,           0,          27,         153,         290,         445,         332,         229,          97,          43,          22,          29,          40,          43,          76,         164,         213,         291,         332,         348,         459,         550,         591,         671,         721,         849,        1019
  Dst < -50 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,          16,          67,          96,          94,          71,          24,           1,          12,          29,           7,           9,          19,          32,          32,          28,          29,          44,          46,          62,          93,         112,         130,         130,         127,         108
        2,           0,          46,         109,          60,          49,          52,          62,          50,          45,          34,          26,          24,          17,          15,          26,          44,          71,          73,          69,          78,          89,          78,          64,          71,          71,          81
        4,           0,          33,          44,          97,         111,          64,          22,           8,           9,          27,          38,          44,          31,          36,          52,          41,          42,          31,          24,          35,          48,          49,          56,          61,          62,          61
        6,           0,          28,          77,          41,          47,          30,          15,           3,           6,           5,           6,           7,           6,           7,           7,           9,           8,           8,          12,          34,          70,          62,          67,         105,         130,         181
        8,           0,          45,          76,          35,          21,          11,           4,           2,           0,           0,           3,          15,          24,          31,          26,          47,          48,          61,          73,         115,         124,         130,         133,         124,         157,         171
       10,           0,          11,          55,          60,          41,          35,          20,           7,           3,           3,          15,          20,          16,          26,          34,          41,          45,          51,          59,          49,          72,          85,         114,         196,         283,          35
       12,           0,          14,          12,          25,          59,          56,          46,          31,           4,          13,          21,          31,          10,          23,          17,          24,          36,          36,          31,          73,          88,          80,         120,         179,         253,           0
       14,           0,          25,          76,          62,          42,          34,          30,          20,          15,          17,          27,          43,          44,          90,         117,         115,          96,          94,          97,         129,         152,         133,          76,          19,           0,           0
       16,           0,          11,          49,          36,          86,          93,          83,          50,          24,          24,          12,          18,          29,          34,          44,          59,          50,          57,          66,          77,         106,         152,         201,         287,         507,         104
       18,           0,           8,          33,          52,          65,          40,          19,           6,          22,          51,          57,          56,          49,          55,          67,          77,          76,          72,          74,          81,         103,         127,         122,         155,         228,         267
       20,           0,           5,          18,           3,           8,           8,          14,          18,          17,          32,          35,          46,          50,          61,          58,          66,          69,          71,          69,          85,          88,          95,          96,         116,         120,         134
       22,           0,           2,          15,          18,          42,          58,          45,          29,          12,          13,          31,          33,          27,          26,          31,          35,          35,          35,          34,          40,          43,          27,          29,          40,          49,          68
E=590 keV
  Dst > -20 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,         531,        1434,        1726,        1870,        1131,         480,          18,           2,          37,          39,          90,         226,         428,         774,        1147,        1572,        2039,        2406,        3253,        4058,        4448,        4930,        5580,        6637,        8236
        2,           0,         701,        1311,        1570,        1700,        1180,         575,         239,         153,         114,          96,          94,          80,         182,         546,        1173,        1988,        2400,        2799,        3728,        4514,        4747,        5050,        5354,        5865,        7327
        4,           0,         620,        1335,        1415,        1678,         649,         118,           8,           5,          15,         165,         339,         415,         699,        1003,        1206,        1597,        1918,        2512,        3255,        3845,        4367,        4952,        5629,        6757,        9268
        6,           0,         550,        1562,        1622,        2004,        1084,         287,         164,          50,          13,          10,          22,          63,         162,         441,         994,        1610,        1990,        2521,        3475,        4514,        5246,        6286,        7690,       11161,       11310
        8,           0,         342,        1704,        2400,        2773,        1217,         209,          21,          65,         110,         133,         200,         313,         411,         651,        1014,        1483,        1976,        2703,        3956,        5317,        6272,        7462,       10674,       14926,        5953
       10,           0,         456,        1745,        1794,        1998,        1190,         678,         205,         138,         128,         173,         247,         322,         525,         772,        1174,        1754,        2216,        2673,        3820,        5262,        6334,        8310,       13097,       17545,         578
       12,           0,         642,        1594,        1708,        1914,         893,         386,         197,         244,         288,         360,         455,         584,         777,         986,        1322,        1814,        2489,        3009,        3868,        5288,        6889,        9102,       13976,       18210,         217
       14,           0,         685,        1377,        1561,        1953,        1008,         256,          42,          48,          55,          99,         225,         377,         630,         978,        1406,        1928,        2348,        2705,        4003,        5699,        7212,        9239,       15056,       18100,         493
       16,           0,         569,        1665,        1314,        1448,         676,         350,         166,          98,         106,          97,         110,         184,         286,         480,         734,        1084,        1585,        2174,        3440,        4923,        6237,        7841,       11683,       16414,        3718
       18,           0,         396,        1041,        1511,        2250,         961,         155,          26,          47,         117,         190,         343,         552,         973,        1290,        1532,        1753,        2028,        2236,        2772,        3282,        3748,        4321,        5394,        8988,        6699
       20,           0,         322,        1111,        1370,        1650,        1138,         444,         259,         246,         271,         289,         322,         280,         391,         699,        1102,        1473,        1670,        1796,        2159,        2437,        2517,        2913,        3365,        4196,        6101
       22,           0,         406,        1280,        1688,        1844,        1068,         470,         101,          35,          43,         117,         224,         324,         495,         826,        1193,        1607,        1942,        2201,        2883,        3653,        3936,        4156,        4314,        4890,        6256
  -50 nT < Dst < -20 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,          84,         268,         396,         341,         168,          67,           1,           1,          13,          18,          37,          55,         107,         144,         194,         233,         238,         249,         399,         538,         608,         663,         732,         880,        1214
        2,           0,         178,         351,         276,         230,         178,         121,          58,          54,          78,          70,          71,          71,          66,         171,         310,         435,         552,         572,         608,         728,         787,         795,         828,         817,         697
        4,           0,          58,         128,         325,         382,         140,          25,           8,          43,          41,          88,         142,         172,         237,         228,         211,         257,         264,         264,         369,         434,         374,         397,         565,        1009,        1813
        6,           0,          64,          94,         167,         254,          65,          21,           7,           1,           3,          11,          57,          54,          92,         167,         250,         322,         429,         548,         760,         966,        1055,        1147,        1202,        1462,        1850
        8,           0,         110,         262,         117,          95,          14,           3,           0,           0,           0,           2,          23,          41,          83,         195,         327,         442,         483,         525,         757,         991,        1116,        1398,        1938,        2660,         961
       10,           0,          22,         159,         266,         252,          60,          12,           3,           1,           5,          16,          27,          29,          76,         113,         161,         225,         287,         359,         510,         757,        1184,        1740,        2803,        3932,         351
       12,           0,          19,          96,         186,         233,         159,         121,          34,           0,           2,          25,          64,          97,         100,         146,         247,         335,         386,         450,         589,         747,         699,         765,        1142,        1871,           4
       14,           0,           8,         121,         191,         269,         122,          46,          47,          59,          57,          64,         106,         107,         193,         286,         293,         329,         353,         368,         464,         585,         484,         356,         352,         781,          44
       16,           0,          25,         191,         212,         241,         151,          81,          30,          11,          13,           4,          13,          18,          40,          71,         109,         145,         171,         247,         399,         522,         662,         855,        1090,        2176,        1061
       18,           0,          63,         142,         187,         244,          45,           3,           2,          40,          68,          87,         101,         102,         133,         200,         250,         288,         305,         289,         351,         454,         540,         730,        1023,        1602,        1161
       20,           0,          15,          44,          49,          84,          29,           9,          16,          17,          29,          74,         105,          92,         140,         217,         215,         247,         321,         378,         422,         423,         491,         522,         453,         446,         491
       22,           0,           9,          79,         226,         308,         173,         153,          42,          12,           5,          16,          35,          37,          53,         141,         205,         282,         332,         342,         452,         539,         581,         665,         712,         839,        1006
  Dst < -50 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,          13,          63,          86,          79,          48,          16,           0,           0,           6,           6,           6,          12,          31,          29,          28,          28,          40,          43,          62,          93,         112,         130,         127,         118,          95
        2,           0,          43,          67,          55,          48,          28,          14,           8,           9,          18,          22,          24,          16,          10,          12,          31,          48,          75,          71,          81,          90,          78,          64,          71,          71,          81
        4,           0,          18,          21,          92,          78,          20,           2,           0,           4,          22,          28,          30,          31,          31,          49,          46,          46,          31,          24,          35,          45,          49,          53,          42,          40,          31
        6,           0,           8,          26,          27,          39,           5,           2,           0,           0,           0,           0,           3,           6,           7,           7,           9,           8,           8,          12,          25,          50,          47,          55,          83,          99,         100
        8,           0,          20,          47,          22,          14,           6,           0,           0,           0,           0,           0,           1,          20,          23,          24,          28,          51,          62,          54,         102,         111,         109,         108,         118,         139,         143
       10,           0,           4,          30,          53,          34,          10,           5,           0,           0,           0,           1,           8,          15,          26,          34,          41,          45,          51,          59,          47,          56,          65,          80,         117,         130,          32
       12,           0,           3,           7,          21,          50,          31,          26,           7,           0,           1,          11,          19,          10,          11,          14,          24,          36,          36,          31,          66,          68,          63,          89,         159,         222,           0
       14,           0,           7,          32,          64,          43,          23,          11,          10,          15,          17,          15,          20,          35,          68,         110,         111,          96,          94,          97,         126,         151,         125,          68,          17,           0,           0
       16,           0,           0,          20,          30,          63,          25,          14,           8,           4,           4,           7,           7,          22,          34,          45,          59,          50,          56,          64,          75,          97,         146,         188,         274,         492,          86
       18,           0,           6,          11,          21,          44,           5,           1,           3,          16,          33,          45,          40,          35,          57,          68,          80,          76,          72,          74,          81,         103,         128,         121,         151,         188,         249
       20,           0,           2,           9,           0,           7,           1,           1,           3,           6,          15,           8,          26,          36,          45,          49,          61,          67,          71,          69,          84,          77,          80,          93,         112,         120,         132
       22,           0,           0,           3,          21,          38,          45,          32,          18,           6,           6,          26,          32,          27,          24,          30,          30,          35,          35,          34,          40,          43,          27,          29,          39,          43,          64
E=740 keV
  Dst > -20 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,         275,         673,         961,         836,         202,          26,           0,           0,           0,           8,          61,         206,         424,         712,        1174,        1680,        2159,        2457,        3268,        4070,        4413,        4885,        5525,        6533,        8066
        2,           0,         316,         633,         738,         727,         169,          49,          36,          26,          40,          60,          72,          54,         177,         503,        1110,        2039,        2478,        2813,        3669,        4443,        4686,        4965,        5235,        5725,        7130
        4,           0,         219,         535,         664,         576,         100,           3,           0,           0,           0,           3,         204,         442,         740,        1048,        1347,        1739,        2059,        2513,        3250,        3766,        4219,        4703,        5314,        6313,        8371
        6,           0,         224,         711,         925,         676,          66,           0,           0,           5,           5,           1,          11,          58,         135,         351,         901,        1574,        1976,        2431,        3378,        4297,        4937,        5790,        6907,        9912,        9943
        8,           0,         132,         584,        1634,        1199,         143,           0,           0,          12,          97,         152,         179,         315,         447,         619,        1024,        1574,        2060,        2627,        3881,        5209,        5965,        6977,        9586,       12943,        5546
       10,           0,         121,         467,        1015,         818,         263,          12,          10,           6,          14,          38,         139,         308,         543,         819,        1206,        1740,        2171,        2670,        3716,        4783,        5540,        7058,       10835,       14285,         496
       12,           0,         186,         393,         630,         669,         150,          43,          18,          43,         113,         267,         418,         604,         832,        1025,        1349,        1867,        2503,        2944,        3686,        4551,        5684,        7371,       11262,       13876,         197
       14,           0,         226,         457,         630,         612,          86,           8,          28,          44,          56,          89,         141,         360,         647,         959,        1373,        1935,        2390,        2704,        3837,        5300,        6449,        7955,       12874,       14934,         412
       16,           0,         212,         659,         609,         488,          80,          37,          28,          23,          66,          60,          38,         116,         269,         493,         781,        1103,        1579,        2118,        3286,        4571,        5525,        7030,       10714,       14595,        3077
       18,           0,         169,         437,         802,         733,          53,           0,           1,           7,          28,         130,         275,         575,        1041,        1375,        1592,        1854,        2100,        2316,        2774,        3240,        3582,        4010,        4859,        7945,        5666
       20,           0,         165,         393,         649,         653,         198,          15,          21,          50,         114,         192,         260,         253,         357,         653,        1132,        1538,        1741,        1795,        2113,        2344,        2358,        2694,        3208,        3976,        5599
       22,           0,         174,         487,         894,         923,         312,          68,          34,          35,          37,          44,         132,         299,         521,         859,        1237,        1731,        2067,        2309,        2931,        3688,        3952,        4157,        4287,        4797,        6004
  -50 nT < Dst < -20 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,          38,         111,         206,         177,          79,          26,           0,           0,           0,          11,          19,          49,          88,         134,         175,         219,         233,         247,         394,         533,         593,         657,         705,         843,        1164
        2,           0,          92,         215,         173,         116,          32,          33,          33,          32,          58,          45,          62,          55,          53,         131,         275,         407,         507,         557,         576,         705,         767,         779,         808,         777,         623
        4,           0,          15,          22,         131,         137,          23,           7,           0,           0,           0,          37,         117,         152,         236,         202,         193,         252,         262,         258,         358,         403,         332,         358,         485,         942,        1692
        6,           0,           2,           4,          33,           1,           2,           0,           0,           0,           0,           0,          19,          34,          80,         148,         199,         297,         386,         502,         684,         864,         950,        1040,        1144,        1409,        1741
        8,           0,          44,          54,          33,           2,           0,           0,           0,           0,           0,           0,          11,          37,          61,         144,         304,         424,         467,         513,         711,         931,        1039,        1294,        1727,        2424,         870
       10,           0,          14,          43,         178,          84,          24,           0,           0,           0,           0,           1,          19,          23,          72,         117,         158,         226,         278,         355,         522,         715,        1099,        1506,        2370,        3247,         303
       12,           0,           0,           6,          44,         103,          79,          23,           4,           0,           0,           0,           8,          72,         101,         157,         221,         312,         373,         424,         558,         681,         627,         617,         925,        1558,           3
       14,           0,           1,           3,          72,          88,           8,          16,          36,          48,          48,          54,          77,          88,         147,         251,         297,         307,         331,         361,         445,         550,         456,         324,         290,         574,          41
       16,           0,          17,          52,         114,          94,          25,          22,          23,           5,           0,           2,           7,          14,          35,          65,         103,         144,         162,         247,         394,         516,         651,         825,        1001,        1754,         765
       18,           0,          30,          64,          50,          26,           0,           0,           2,          34,          51,          65,          81,         101,         112,         180,         238,         272,         296,         287,         345,         432,         525,         708,         977,        1420,        1107
       20,           0,          10,           5,           1,           4,           0,           0,           0,           0,           0,          28,          67,          79,         136,         187,         189,         238,         313,         372,         416,         419,         487,         519,         442,         437,         485
       22,           0,           1,           3,          52,         142,          77,          17,           3,           3,           0,           7,          35,          30,          52,         113,         190,         271,         328,         339,         452,         536,         572,         647,         693,         830,         988
  Dst < -50 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,           5,          27,          51,          35,          15,           5,           0,           0,           0,           2,           6,          14,          29,          30,          28,          28,          38,          43,          62,          93,         109,         129,         123,         108,          84
        2,           0,          20,          35,          35,          32,           4,           0,           2,           9,          15,          16,          18,          13,          10,           8,          27,          45,          69,          68,          74,          85,          74,          64,          71,          71,          78
        4,           0,           5,           4,          18,          20,           1,           0,           0,           0,           0,           9,          25,          18,          24,          39,          45,          46,          31,          24,          35,          44,          44,          39,          37,          34,          29
        6,           0,           0,           1,           2,           0,           0,           0,           0,           0,           0,           0,           0,           3,           7,           7,           9,           8,           9,          13,          24,          45,          42,          48,          63,          77,          86
        8,           0,           6,          12,           6,           0,           0,           0,           0,           0,           0,           0,           0,           6,          18,          17,          24,          40,          58,          54,          80,          82,          78,          68,          63,          64,          78
       10,           0,           2,          13,          36,          20,           0,           0,           0,           0,           0,           0,           1,          12,          25,          34,          41,          45,          51,          59,          44,          46,          49,          52,          64,          90,          15
       12,           0,           0,           0,          12,          24,          10,           0,           0,           0,           0,           0,           8,           7,          11,           8,          24,          34,          36,          31,          43,          44,          53,          60,          99,         104,           0
       14,           0,           0,           1,          17,          21,           1,           4,           9,          15,          17,          15,          17,          14,          49,          90,         104,          96,          94,          96,         115,         134,         100,          47,          15,           0,           0
       16,           0,           0,           0,           4,          17,           0,           0,           5,           4,           0,           5,           7,          18,          30,          43,          52,          45,          51,          50,          64,          81,         125,         160,         214,         423,          79
       18,           0,           4,           3,           3,           0,           0,           0,           3,          16,          34,          37,          34,          34,          46,          68,          80,          76,          72,          74,          81,         102,         127,         119,         147,         132,         213
       20,           0,           1,           0,           0,           0,           0,           0,           0,           0,           0,           0,           3,          16,          31,          41,          48,          60,          69,          68,          76,          71,          79,          90,         106,         114,         129
       22,           0,           0,           0,           9,          33,          11,           1,           1,           2,           0,           7,          26,          25,          24,          28,          29,          33,          35,          28,          33,          39,          27,          29,          36,          29,          38
E=890 keV
  Dst > -20 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
        0,           0,           0,           6,          61,           4,           0,           0,           0,           0,           0,           7,          59,         211,         416,         670,        1106,        1671,        2160,        2419,        3229,        3995,        4332,        4759,        5316,        6172,        7378
        2,           0,           7,           1,         111,           5,           0,           0,           0,          17,          40,          65,          66,          42,         152,         484,        1026,        1972,        2423,        2697,        3520,        4235,        4465,        4739,        4965,        5275,        6292
        4,           0,          10,           1,         144,           6,           0,           0,           0,           0,           0,           0,          42,         400,         690,        1002,        1374,        1801,        2035,        2377,        3047,        3503,        3856,        4306,        4762,        5398,        6748
        6,           0,          11,           1,         144,          12,           0,           0,           0,           0,           2,           1,           2,          56,         118,         274,         744,        1417,        1836,        2082,        2804,        3623,        4143,        4789,        5352,        6971,        7127
        8,           0,           5,           4,         273,          59,           0,           0,           0,           0,          55,         148,         177,         304,         449,         576,        1028,        1567,        2022,        2422,        3446,        4599,        5150,        5704,        7156,        8767,        3192
       10,           0,          12,           1,          16,          14,           1,           1,           0,           0,           0,          10,          55,         240,         519,         839,        1177,        1542,        1951,        2213,        3179,        4126,        4743,        5915,        8923,       11222,         362
       12,           0,          28,           0,          25,           1,           0,           0,           0,           0,           5,          98,         368,         585,         853,        1068,        1348,        1819,        2400,        2768,        3445,        4111,        4910,        6195,        8751,       10372,         186
       14,           0,          24,           2,          56,           2,           0,           0,           0,           8,          46,          89,         130,         307,         624,         912,        1275,        1828,        2305,        2603,        3572,        4671,        5360,        6514,       10209,       10281,         230
       16,           0,          13,           0,          55,           4,           0,           0,           1,           6,          28,          60,          29,          50,         250,         514,         816,        1133,        1523,        2040,        3107,        4281,        5022,        6224,        9477,       12130,        2400
       18,           0,          12,           1,          78,           5,           0,           0,           0,           5,          23,          87,         280,         572,        1089,        1446,        1643,        1864,        2094,        2258,        2674,        3100,        3391,        3709,        4469,        7362,        4771
       20,           0,           5,           1,          83,          20,           0,           0,           0,           0,           4,          65,         201,         215,         325,         562,        1045,        1570,        1758,        1808,        2084,        2300,        2261,        2466,        2810,        3484,        4753
       22,           0,           3,           0,         161,          29,           0,           0,           0,           4,          26,          42,          59,         235,         506,         882,        1210,        1743,        2088,        2302,        2871,        3555,        3844,        3943,        3977,        4425,        5451
  -50 nT < Dst < -20 nT
    MLT\L,        1.00,        1.20,        1.40,        1.60,        1.80,        2.00,        2.20,        2.40,        2.60,        2.80,        3.00,        3.20,        3.40,        3.60,        3.80,        4.00,        4.20,        4.40,        4.60,        4.80,        5.00,        5.20,        5.40,        5.60,        5.80,        6.00
